frame,cpu_ms,gpu_ms,draw_calls,cpu_avg_ms,cpu_p95_ms,cpu_p99_ms,gpu_avg_ms,gpu_p95_ms,gpu_p99_ms,terrain_gpu_ms,ui_gpu_ms,vegetation_gpu_ms,vegetation_shadows_gpu_ms
255,3.686,9.316,1555,4.392,5.824,6.270,8.790,10.280,10.605,1.217,0.076,2.333,5.689
256,4.840,8.191,1555,4.394,5.823,6.269,8.788,10.277,10.605,1.223,0.089,2.348,4.531
257,3.767,9.349,1555,4.391,5.823,6.269,8.790,10.275,10.604,2.375,0.098,2.345,4.531
258,4.272,9.339,1566,4.391,5.823,6.269,8.792,10.272,10.603,1.217,0.077,3.455,4.590
259,4.109,8.252,1566,4.390,5.822,6.268,8.790,10.270,10.602,1.214,0.076,2.360,4.603
260,4.717,9.381,1555,4.391,5.822,6.268,8.792,10.267,10.601,1.234,0.076,2.363,5.707
261,4.482,8.286,1555,4.391,5.822,6.268,8.790,10.265,10.600,1.261,0.111,2.349,4.565
262,3.980,9.588,1559,4.390,5.820,6.267,8.793,10.264,10.600,1.260,0.077,2.369,5.882
263,5.739,9.405,1559,4.395,5.819,6.267,8.796,10.262,10.599,1.274,0.088,3.425,4.617
264,3.936,7.526,1548,4.393,5.817,6.266,8.791,10.261,10.598,1.105,0.079,2.137,4.204
265,4.541,8.613,1548,4.394,5.815,6.266,8.790,10.260,10.597,1.168,0.080,3.181,4.184
266,5.277,7.547,1548,4.397,5.814,6.266,8.785,10.258,10.596,1.106,0.078,2.146,4.217
267,4.102,8.587,1548,4.396,5.812,6.265,8.785,10.257,10.595,1.123,0.083,3.200,4.181
268,3.608,7.484,1537,4.393,5.811,6.265,8.780,10.256,10.595,1.118,0.080,2.122,4.164
269,3.705,8.578,1537,4.390,5.809,6.265,8.779,10.254,10.594,1.095,0.081,2.125,5.277
270,3.820,6.963,1530,4.388,5.808,6.264,8.772,10.253,10.593,1.042,0.083,1.922,3.915
271,4.469,8.425,1530,4.389,5.806,6.264,8.771,10.251,10.592,1.082,0.078,1.927,5.337
272,3.952,7.065,1530,4.387,5.804,6.264,8.765,10.250,10.591,1.097,0.114,1.914,3.940
273,3.792,8.249,1530,4.385,5.803,6.263,8.763,10.249,10.590,1.061,0.086,1.978,5.125
274,5.387,7.817,1534,4.388,5.801,6.263,8.759,10.247,10.590,1.265,0.083,2.148,4.320
275,5.879,8.975,1534,4.394,5.824,6.262,8.760,10.246,10.589,1.259,0.097,2.158,5.462
276,6.143,7.757,1534,4.400,5.836,6.262,8.757,10.245,10.588,1.193,0.079,2.162,4.323
277,4.349,9.066,1538,4.400,5.834,6.262,8.758,10.243,10.587,1.239,0.078,2.185,5.565
278,4.556,7.843,1538,4.401,5.833,6.261,8.754,10.242,10.586,1.252,0.079,2.165,4.347
279,3.634,9.137,1538,4.398,5.832,6.261,8.756,10.241,10.585,1.279,0.075,2.181,5.602
280,4.391,9.123,1538,4.398,5.830,6.261,8.757,10.239,10.585,1.247,0.089,3.438,4.348
281,3.610,7.233,1518,4.395,5.829,6.260,8.752,10.238,10.584,1.171,0.076,1.968,4.017
282,4.174,7.262,1518,4.394,5.828,6.260,8.746,10.238,10.583,1.196,0.078,1.964,4.024
283,3.994,7.218,1518,4.393,5.828,6.259,8.741,10.238,10.582,1.148,0.078,1.980,4.012
284,4.151,8.328,1520,4.392,5.828,6.259,8.740,10.238,10.581,1.182,0.081,3.026,4.039
285,3.667,7.307,1520,4.389,5.827,6.259,8.734,10.238,10.580,1.217,0.078,1.981,4.030
286,3.601,8.258,1511,4.387,5.827,6.258,8.733,10.237,10.580,1.176,0.078,2.988,4.016
287,3.663,7.250,1511,4.384,5.827,6.258,8.728,10.237,10.579,1.179,0.081,1.975,4.015
288,3.668,8.352,1513,4.382,5.826,6.258,8.726,10.237,10.578,1.198,0.079,3.048,4.027
289,4.079,7.280,1513,4.381,5.826,6.257,8.721,10.237,10.577,1.195,0.078,1.985,4.021
290,3.970,8.336,1513,4.379,5.826,6.257,8.720,10.237,10.576,1.212,0.093,3.027,4.003
291,3.767,7.363,1515,4.377,5.825,6.257,8.715,10.237,10.576,1.196,0.078,2.009,4.080
292,3.629,8.521,1515,4.375,5.825,6.256,8.715,10.237,10.575,1.210,0.076,3.147,4.088
293,3.716,7.407,1515,4.372,5.825,6.256,8.710,10.237,10.574,1.207,0.081,2.013,4.106
294,3.538,8.710,1506,4.369,5.824,6.255,8.710,10.236,10.573,1.212,0.075,1.999,5.423
295,3.815,7.369,1506,4.368,5.824,6.255,8.706,10.236,10.572,1.214,0.077,1.997,4.080
296,3.546,8.553,1506,4.365,5.823,6.255,8.705,10.236,10.571,1.204,0.081,2.007,5.261
297,4.378,7.387,1506,4.365,5.823,6.254,8.701,10.236,10.571,1.197,0.096,2.016,4.078
298,3.843,8.510,1497,4.363,5.823,6.254,8.700,10.236,10.570,1.237,0.107,1.971,5.195
299,4.894,7.331,1497,4.365,5.822,6.254,8.696,10.236,10.569,1.286,0.109,1.958,3.978
300,5.670,7.201,1497,4.369,5.822,6.253,8.691,10.236,10.568,1.185,0.079,1.949,3.988
301,5.709,7.110,1486,4.374,5.822,6.253,8.685,10.236,10.567,1.181,0.080,1.928,3.921
302,5.175,8.274,1486,4.376,5.820,6.253,8.684,10.235,10.567,1.180,0.076,1.930,5.087
303,3.766,7.065,1486,4.374,5.819,6.253,8.679,10.234,10.567,1.128,0.077,1.925,3.935
304,3.710,8.181,1486,4.372,5.817,6.253,8.677,10.233,10.567,1.142,0.088,1.929,5.021
305,4.049,8.217,1490,4.371,5.815,6.253,8.675,10.232,10.567,1.234,0.075,2.326,4.581
306,3.542,9.502,1490,4.368,5.814,6.253,8.678,10.231,10.566,1.321,0.088,2.334,5.758
307,4.316,9.286,1490,4.368,5.812,6.253,8.680,10.230,10.566,1.240,0.084,3.377,4.586
308,3.447,8.394,1494,4.365,5.811,6.253,8.679,10.229,10.566,1.308,0.075,2.348,4.662
309,3.869,10.043,1494,4.364,5.809,6.253,8.684,10.228,10.566,1.315,0.079,2.349,6.300
310,3.941,8.396,1494,4.362,5.808,6.253,8.683,10.227,10.566,1.331,0.079,2.349,4.637
311,4.103,9.854,1496,4.361,5.806,6.253,8.686,10.226,10.566,1.374,0.080,2.379,6.021
312,5.841,8.532,1496,4.366,5.825,6.252,8.686,10.225,10.566,1.337,0.110,2.375,4.710
313,4.297,8.466,1496,4.366,5.825,6.252,8.685,10.225,10.565,1.319,0.078,2.378,4.691
314,5.812,10.176,1496,4.370,5.824,6.252,8.690,10.224,10.565,1.327,0.078,2.377,6.393
315,4.212,8.886,1487,4.370,5.824,6.252,8.691,10.223,10.565,1.329,0.080,2.532,4.946
316,3.837,10.083,1487,4.368,5.823,6.252,8.695,10.222,10.565,1.315,0.078,2.545,6.146
317,5.476,10.068,1478,4.372,5.823,6.252,8.699,10.221,10.565,1.296,0.088,3.733,4.951
318,4.686,8.874,1478,4.373,5.823,6.252,8.700,10.220,10.565,1.316,0.079,2.535,4.944
319,4.814,10.016,1478,4.374,5.822,6.252,8.704,10.219,10.564,1.319,0.078,2.538,6.082
320,4.798,8.927,1484,4.375,5.822,6.252,8.705,10.218,10.564,1.298,0.086,2.548,4.995
321,4.510,10.314,1484,4.376,5.822,6.252,8.710,10.236,10.564,1.362,0.101,2.542,6.309
322,5.583,9.992,1484,4.380,5.821,6.252,8.714,10.235,10.564,1.283,0.074,2.553,6.081
323,5.702,9.157,1488,4.384,5.821,6.252,8.715,10.234,10.564,1.398,0.075,2.591,5.093
324,5.295,10.423,1488,4.387,5.820,6.252,8.720,10.238,10.564,1.411,0.075,2.596,6.340
325,3.518,10.209,1488,4.384,5.820,6.252,8.725,10.238,10.564,1.375,0.080,3.669,5.085
326,3.762,9.137,1479,4.382,5.819,6.252,8.726,10.237,10.563,1.412,0.075,2.573,5.077
327,4.394,10.280,1479,4.382,5.819,6.252,8.731,10.257,10.563,1.434,0.075,2.580,6.191
328,3.798,9.139,1479,4.380,5.818,6.252,8.732,10.256,10.563,1.402,0.087,2.568,5.081
329,4.411,8.892,1544,4.380,5.818,6.252,8.733,10.254,10.563,1.232,0.086,2.574,4.999
330,5.160,10.601,1544,4.383,5.817,6.252,8.738,10.273,10.591,1.393,0.073,2.556,6.580
331,5.378,9.048,1544,4.386,5.817,6.252,8.739,10.273,10.591,1.409,0.071,2.566,5.003
332,4.621,10.445,1544,4.386,5.816,6.252,8.744,10.296,10.591,1.509,0.074,2.560,6.302
333,5.980,10.158,1546,4.391,5.825,6.252,8.749,10.294,10.590,1.391,0.078,3.621,5.069
334,4.546,9.166,1546,4.392,5.824,6.252,8.750,10.292,10.590,1.424,0.077,2.583,5.083
335,4.817,10.335,1548,4.393,5.824,6.252,8.755,10.314,10.590,1.397,0.073,2.629,6.236
336,4.483,10.394,1548,4.393,5.823,6.252,8.760,10.320,10.589,1.390,0.085,3.826,5.093
337,4.244,8.433,1530,4.393,5.823,6.252,8.759,10.319,10.589,1.286,0.076,2.410,4.661
338,4.833,8.411,1530,4.394,5.823,6.252,8.758,10.318,10.589,1.300,0.075,2.382,4.654
339,4.654,8.476,1530,4.395,5.822,6.252,8.757,10.317,10.588,1.347,0.073,2.402,4.653
340,4.106,10.078,1534,4.394,5.822,6.252,8.761,10.316,10.588,1.350,0.093,2.391,6.244
341,4.221,9.780,1534,4.393,5.822,6.252,8.764,10.315,10.588,1.316,0.089,3.709,4.666
342,3.920,8.492,1534,4.392,5.821,6.252,8.763,10.315,10.587,1.372,0.100,2.375,4.645
343,6.471,10.063,1534,4.398,5.828,6.274,8.767,10.315,10.587,1.307,0.075,2.383,6.298
344,5.397,8.350,1523,4.401,5.828,6.274,8.765,10.315,10.587,1.292,0.072,2.375,4.611
345,3.500,9.581,1523,4.398,5.827,6.274,8.768,10.315,10.586,1.341,0.076,2.375,5.789
346,4.547,9.470,1523,4.399,5.827,6.273,8.770,10.315,10.586,1.278,0.090,3.502,4.599
347,3.700,8.387,1523,4.397,5.827,6.273,8.769,10.315,10.586,1.293,0.075,2.367,4.653
348,3.975,9.579,1514,4.396,5.826,6.272,8.771,10.315,10.585,1.320,0.075,2.357,5.826
349,3.728,8.447,1514,4.394,5.826,6.272,8.770,10.315,10.585,1.371,0.077,2.361,4.637
350,3.784,10.046,1518,4.392,5.826,6.272,8.774,10.315,10.585,1.307,0.082,2.576,6.082
351,4.172,10.229,1518,4.391,5.825,6.271,8.778,10.315,10.584,1.349,0.117,3.757,5.006
352,4.176,8.922,1518,4.391,5.825,6.271,8.778,10.314,10.584,1.320,0.074,2.560,4.968
353,5.482,8.934,1591,4.394,5.825,6.271,8.779,10.314,10.584,1.317,0.074,2.565,4.978
354,3.786,8.946,1591,4.392,5.824,6.270,8.779,10.314,10.583,1.324,0.077,2.574,4.970
355,4.742,10.181,1582,4.393,5.824,6.270,8.783,10.314,10.583,1.372,0.080,2.570,6.159
356,4.343,10.180,1582,4.393,5.823,6.269,8.787,10.314,10.583,1.338,0.075,3.798,4.969
357,4.279,8.928,1582,4.393,5.823,6.269,8.787,10.314,10.582,1.321,0.074,2.568,4.966
358,4.481,10.233,1591,4.393,5.823,6.269,8.791,10.314,10.582,1.365,0.076,2.570,6.222
359,4.730,10.102,1591,4.394,5.822,6.268,8.795,10.314,10.582,1.340,0.084,3.687,4.991
360,4.459,8.983,1591,4.394,5.822,6.268,8.796,10.314,10.581,1.366,0.077,2.566,4.974
361,4.777,10.262,1591,4.395,5.822,6.268,8.800,10.314,10.581,1.311,0.078,2.545,6.328
362,4.148,8.359,1580,4.394,5.821,6.267,8.798,10.312,10.581,1.319,0.098,2.348,4.594
363,4.344,9.653,1580,4.394,5.821,6.267,8.801,10.311,10.580,1.315,0.078,2.343,5.917
364,6.102,9.388,1580,4.399,5.828,6.266,8.802,10.309,10.580,1.220,0.085,3.492,4.591
365,5.216,8.330,1589,4.401,5.827,6.266,8.801,10.307,10.579,1.267,0.077,2.376,4.610
366,4.920,9.492,1589,4.403,5.827,6.266,8.803,10.306,10.579,1.236,0.077,2.364,5.815
367,3.737,6.853,1571,4.401,5.827,6.265,8.798,10.304,10.579,1.034,0.078,1.958,3.782
368,3.779,8.138,1571,4.399,5.826,6.265,8.796,10.302,10.578,1.069,0.096,1.947,5.026
369,3.984,7.657,1582,4.398,5.826,6.265,8.793,10.301,10.578,1.192,0.079,2.181,4.206
370,3.689,8.710,1582,4.396,5.826,6.264,8.793,10.299,10.578,1.195,0.098,2.156,5.261
371,4.699,6.781,1560,4.397,5.825,6.264,8.787,10.297,10.577,1.033,0.087,1.929,3.732
372,3.576,7.898,1560,4.395,5.825,6.264,8.785,10.296,10.577,1.072,0.087,1.926,4.813
373,3.971,6.677,1556,4.394,5.825,6.263,8.779,10.294,10.577,1.033,0.077,1.915,3.651
374,5.230,7.725,1556,4.396,5.824,6.263,8.776,10.292,10.576,1.027,0.077,1.908,4.713
375,4.143,6.692,1545,4.395,5.824,6.262,8.771,10.291,10.576,1.087,0.075,1.904,3.626
376,3.624,8.336,1545,4.393,5.823,6.262,8.770,10.289,10.576,1.027,0.085,1.910,5.314
377,4.889,6.640,1527,4.394,5.823,6.262,8.764,10.287,10.575,1.034,0.078,1.902,3.625
378,3.638,8.190,1527,4.392,5.823,6.261,8.762,10.285,10.575,1.024,0.077,3.473,3.615
379,4.458,6.657,1518,4.393,5.822,6.261,8.757,10.284,10.575,1.042,0.080,1.908,3.626
380,3.838,7.716,1518,4.391,5.822,6.261,8.754,10.282,10.574,1.058,0.080,2.954,3.624
381,4.629,6.735,1524,4.392,5.822,6.260,8.749,10.280,10.574,1.083,0.078,1.905,3.669
382,3.673,7.798,1524,4.390,5.821,6.260,8.746,10.280,10.574,1.064,0.091,2.999,3.644
383,3.724,6.681,1524,4.388,5.821,6.259,8.741,10.279,10.573,1.055,0.083,1.898,3.645
384,3.881,6.687,1524,4.387,5.820,6.259,8.736,10.278,10.573,1.054,0.088,1.895,3.650
385,3.599,7.992,1526,4.385,5.820,6.259,8.734,10.277,10.573,2.343,0.075,1.919,3.655
386,3.692,6.675,1526,4.383,5.819,6.258,8.728,10.277,10.572,1.036,0.083,1.902,3.653
387,3.537,8.281,1526,4.381,5.819,6.258,8.727,10.276,10.572,1.087,0.091,1.911,5.193
388,3.763,6.774,1526,4.379,5.818,6.258,8.722,10.275,10.572,1.086,0.120,1.903,3.666
389,3.555,8.161,1530,4.377,5.818,6.257,8.721,10.274,10.571,1.127,0.078,1.943,5.013
390,6.413,6.768,1530,4.382,5.826,6.303,8.716,10.273,10.571,1.064,0.078,1.933,3.692
391,5.437,7.942,1530,4.385,5.825,6.302,8.714,10.273,10.571,1.051,0.079,1.952,4.860
392,3.799,6.789,1530,4.383,5.825,6.301,8.709,10.272,10.570,1.057,0.092,1.949,3.690
393,3.517,8.854,1530,4.381,5.825,6.300,8.709,10.271,10.570,1.238,0.075,2.143,5.398
394,3.836,7.507,1530,4.380,5.824,6.298,8.706,10.270,10.570,1.192,0.093,2.134,4.088
395,4.201,7.381,1530,4.379,5.824,6.297,8.703,10.270,10.569,1.055,0.081,2.155,4.090
396,4.246,8.587,1530,4.379,5.823,6.296,8.703,10.269,10.569,1.203,0.086,3.219,4.079
397,3.651,7.512,1530,4.377,5.823,6.295,8.700,10.268,10.569,1.199,0.080,2.140,4.093
398,3.867,7.511,1530,4.376,5.823,6.293,8.697,10.267,10.568,1.206,0.074,2.134,4.096
399,3.949,7.504,1539,4.375,5.822,6.292,8.694,10.266,10.568,1.176,0.074,2.145,4.108
400,3.741,8.615,1539,4.373,5.822,6.291,8.693,10.266,10.568,1.188,0.075,3.242,4.109
401,3.620,7.554,1539,4.371,5.822,6.290,8.691,10.265,10.567,1.215,0.076,2.150,4.113
402,4.168,8.763,1539,4.371,5.821,6.289,8.691,10.265,10.567,1.189,0.078,2.147,5.349
403,4.000,8.333,1540,4.370,5.821,6.289,8.690,10.265,10.567,1.360,0.075,2.380,4.518
404,3.716,9.504,1540,4.368,5.820,6.289,8.692,10.264,10.567,1.327,0.077,2.375,5.725
405,3.977,8.301,1540,4.367,5.820,6.288,8.691,10.264,10.567,1.346,0.075,2.385,4.495
406,3.707,8.316,1544,4.366,5.819,6.288,8.690,10.264,10.566,1.330,0.076,2.370,4.540
407,5.636,9.355,1544,4.369,5.819,6.288,8.692,10.264,10.566,1.309,0.080,3.439,4.526
408,3.725,8.275,1544,4.367,5.818,6.287,8.691,10.264,10.566,1.302,0.078,2.374,4.522
409,4.087,9.595,1548,4.367,5.818,6.287,8.693,10.264,10.566,1.356,0.077,2.399,5.763
410,4.285,8.358,1548,4.366,5.817,6.286,8.692,10.264,10.566,1.302,0.073,2.395,4.588
411,4.175,9.647,1548,4.366,5.817,6.286,8.694,10.264,10.566,1.315,0.098,2.388,5.846
412,5.260,8.539,1550,4.368,5.816,6.286,8.694,10.263,10.566,1.421,0.115,2.399,4.604
413,4.491,8.575,1550,4.368,5.816,6.285,8.694,10.263,10.565,1.425,0.127,2.394,4.629
414,7.047,9.845,1550,4.375,5.824,6.397,8.696,10.263,10.565,1.591,0.075,2.404,5.775
415,5.574,8.421,1550,4.378,5.824,6.396,8.696,10.263,10.565,1.356,0.074,2.394,4.596
416,5.643,9.541,1550,4.381,5.823,6.394,8.698,10.263,10.565,1.397,0.073,2.400,5.671
417,4.994,9.644,1550,4.382,5.823,6.393,8.700,10.263,10.565,1.409,0.084,3.575,4.576
418,3.589,9.654,1552,4.380,5.823,6.392,8.702,10.263,10.565,1.399,0.091,2.825,5.339
419,4.149,10.706,1552,4.380,5.822,6.391,8.707,10.266,10.595,1.436,0.077,2.809,6.385
420,3.680,10.717,1552,4.378,5.822,6.390,8.712,10.282,10.641,1.418,0.085,3.866,5.348
421,3.548,9.005,1543,4.376,5.822,6.388,8.713,10.280,10.641,1.351,0.075,2.596,4.983
422,4.873,10.558,1543,4.377,5.821,6.387,8.717,10.312,10.640,1.364,0.086,2.613,6.495
423,3.623,8.996,1543,4.376,5.821,6.386,8.718,10.311,10.640,1.371,0.073,2.590,4.962
424,4.076,10.221,1543,4.375,5.820,6.385,8.721,10.309,10.639,1.409,0.078,2.605,6.129
425,5.111,9.048,1543,4.377,5.820,6.383,8.722,10.307,10.639,1.409,0.080,2.592,4.967
426,5.296,9.008,1543,4.379,5.819,6.382,8.723,10.306,10.638,1.352,0.075,2.608,4.973
427,4.114,10.179,1536,4.378,5.819,6.381,8.726,10.304,10.638,1.364,0.084,2.591,6.140
428,3.864,9.049,1536,4.377,5.818,6.380,8.727,10.302,10.637,1.374,0.091,2.584,5.000
429,4.152,8.995,1536,4.376,5.818,6.378,8.727,10.301,10.637,1.357,0.079,2.580,4.979
430,5.152,10.774,1542,4.378,5.817,6.377,8.732,10.315,10.690,1.487,0.077,2.602,6.607
431,4.425,9.139,1542,4.378,5.817,6.376,8.733,10.315,10.689,1.453,0.076,2.609,5.001
432,4.853,10.467,1542,4.379,5.816,6.375,8.737,10.324,10.689,1.518,0.097,2.608,6.245
433,5.262,11.208,1531,4.381,5.816,6.374,8.743,10.343,10.713,1.543,0.105,2.603,6.957
434,3.977,9.173,1531,4.381,5.816,6.372,8.744,10.342,10.713,1.457,0.078,2.608,5.030
435,6.350,10.454,1515,4.385,5.824,6.391,8.748,10.363,10.713,1.532,0.076,2.623,6.223
436,6.332,10.272,1515,4.390,5.832,6.391,8.751,10.362,10.713,1.454,0.075,3.657,5.086
437,3.589,9.238,1515,4.388,5.831,6.390,8.752,10.361,10.713,1.479,0.084,2.617,5.058
438,4.032,10.459,1493,4.387,5.831,6.389,8.756,10.381,10.713,1.466,0.078,2.610,6.305
439,3.648,10.334,1493,4.385,5.830,6.389,8.760,10.380,10.713,1.464,0.082,3.676,5.112
440,3.848,9.255,1493,4.384,5.829,6.388,8.761,10.380,10.712,1.446,0.073,2.610,5.126
441,4.781,10.159,1473,4.385,5.829,6.388,8.764,10.379,10.712,1.402,0.079,2.551,6.128
442,4.279,9.048,1473,4.385,5.828,6.387,8.765,10.378,10.712,1.398,0.115,2.539,4.996
443,4.367,10.191,1473,4.385,5.828,6.386,8.768,10.377,10.712,2.583,0.077,2.547,4.984
444,5.932,8.918,1539,4.388,5.839,6.386,8.768,10.376,10.712,1.381,0.079,3.332,4.125
445,4.359,7.635,1539,4.388,5.839,6.385,8.766,10.375,10.712,1.309,0.079,2.130,4.117
446,5.098,8.871,1539,4.390,5.838,6.384,8.766,10.373,10.712,1.299,0.081,2.123,5.367
447,6.056,6.936,1528,4.393,5.852,6.384,8.762,10.372,10.712,1.231,0.090,1.907,3.707
448,4.697,8.385,1528,4.394,5.851,6.383,8.761,10.371,10.712,1.211,0.086,1.906,5.183
449,5.809,6.925,1528,4.397,5.851,6.383,8.757,10.370,10.712,1.235,0.076,1.910,3.704
450,5.239,6.857,1528,4.399,5.850,6.382,8.753,10.369,10.711,1.174,0.087,1.906,3.690
451,4.916,6.909,1528,4.400,5.849,6.381,8.749,10.368,10.711,1.221,0.073,1.913,3.703
452,3.917,7.999,1528,4.399,5.848,6.381,8.747,10.366,10.711,1.212,0.083,2.996,3.707
453,4.180,6.893,1528,4.399,5.847,6.380,8.743,10.365,10.711,1.196,0.080,1.913,3.704
454,3.852,8.420,1530,4.397,5.847,6.379,8.742,10.364,10.711,1.222,0.076,3.191,3.930
455,3.923,7.330,1530,4.396,5.846,6.379,8.739,10.363,10.711,1.222,0.081,2.094,3.933
456,3.790,8.617,1530,4.395,5.845,6.378,8.739,10.362,10.711,1.220,0.083,2.099,5.215
457,3.886,7.402,1530,4.394,5.844,6.377,8.736,10.361,10.711,1.285,0.078,2.108,3.930
458,5.657,8.502,1530,4.397,5.843,6.377,8.735,10.359,10.711,1.212,0.076,2.096,5.117
459,5.809,7.309,1530,4.400,5.843,6.376,8.732,10.358,10.710,1.207,0.072,2.101,3.929
460,3.963,8.537,1530,4.399,5.842,6.376,8.732,10.357,10.710,1.208,0.076,2.099,5.155
461,4.607,6.842,1523,4.399,5.841,6.375,8.728,10.356,10.710,1.187,0.073,1.904,3.679
462,3.634,7.904,1523,4.398,5.840,6.374,8.726,10.355,10.710,1.166,0.073,1.892,4.773
463,4.817,6.816,1523,4.399,5.840,6.374,8.722,10.354,10.710,1.155,0.071,1.899,3.692
464,3.605,8.591,1588,4.397,5.839,6.373,8.722,10.353,10.710,1.198,0.074,2.095,5.224
465,4.441,7.385,1588,4.397,5.839,6.372,8.719,10.352,10.710,1.177,0.071,2.102,4.035
466,3.827,8.542,1588,4.396,5.838,6.372,8.718,10.351,10.710,1.267,0.073,2.091,5.112
467,5.073,7.439,1588,4.397,5.837,6.371,8.716,10.350,10.710,1.212,0.087,2.110,4.031
468,3.871,8.535,1588,4.396,5.837,6.370,8.715,10.348,10.709,1.255,0.073,2.097,5.111
469,4.380,7.396,1588,4.396,5.836,6.370,8.712,10.347,10.709,1.207,0.075,2.100,4.014
470,3.749,7.422,1588,4.395,5.836,6.369,8.710,10.346,10.709,1.228,0.077,2.087,4.031
471,4.033,8.991,1590,4.394,5.835,6.369,8.710,10.345,10.709,1.180,0.076,2.100,5.634
472,3.800,8.650,1590,4.393,5.834,6.368,8.710,10.344,10.709,1.247,0.073,2.086,5.243
473,3.800,7.348,1597,4.391,5.834,6.367,8.707,10.343,10.709,1.159,0.077,2.098,4.014
474,4.052,8.532,1597,4.391,5.833,6.367,8.707,10.342,10.709,1.192,0.073,2.085,5.182
475,4.354,7.462,1597,4.391,5.832,6.366,8.704,10.341,10.709,1.162,0.087,2.118,4.095
476,3.994,8.608,1597,4.390,5.832,6.365,8.704,10.340,10.709,2.346,0.072,2.105,4.085
477,4.042,8.523,1606,4.389,5.831,6.365,8.704,10.339,10.708,1.200,0.086,3.135,4.101
478,3.707,7.493,1606,4.388,5.831,6.364,8.701,10.338,10.708,1.197,0.075,2.119,4.103
479,3.959,8.569,1608,4.387,5.830,6.364,8.701,10.337,10.708,1.176,0.080,3.219,4.094
480,3.801,7.481,1608,4.385,5.829,6.363,8.698,10.336,10.708,1.187,0.080,2.121,4.093
481,4.331,8.954,1608,4.385,5.829,6.362,8.699,10.335,10.708,1.235,0.090,3.544,4.084
482,3.705,7.737,1608,4.384,5.828,6.362,8.697,10.335,10.708,1.396,0.076,2.131,4.133
483,5.028,8.790,1608,4.385,5.828,6.361,8.697,10.335,10.708,1.178,0.081,2.121,5.411
484,6.628,7.511,1608,4.390,5.839,6.423,8.695,10.335,10.708,1.157,0.073,2.141,4.140
485,4.250,8.579,1594,4.390,5.839,6.422,8.694,10.334,10.708,1.227,0.074,2.125,5.153
486,4.878,7.541,1594,4.391,5.838,6.422,8.692,10.334,10.708,1.182,0.072,2.131,4.156
487,3.667,8.821,1594,4.389,5.837,6.421,8.692,10.334,10.707,1.188,0.123,2.123,5.387
488,5.150,7.481,1594,4.391,5.837,6.420,8.690,10.334,10.707,1.165,0.074,2.119,4.124
489,3.686,8.760,1594,4.389,5.836,6.420,8.690,10.334,10.707,1.282,0.079,2.138,5.261
490,5.465,7.508,1594,4.391,5.836,6.419,8.687,10.334,10.707,1.176,0.085,2.121,4.127
491,3.895,8.854,1594,4.390,5.835,6.419,8.688,10.334,10.707,1.275,0.076,2.134,5.369
492,4.080,7.547,1598,4.390,5.834,6.418,8.686,10.334,10.707,1.159,0.090,2.122,4.176
493,3.614,7.561,1598,4.388,5.834,6.418,8.683,10.334,10.707,1.166,0.073,2.141,4.180
494,4.176,8.579,1598,4.388,5.833,6.417,8.683,10.334,10.707,1.199,0.083,3.134,4.163
495,3.659,8.282,1586,4.386,5.832,6.416,8.682,10.334,10.707,1.270,0.072,2.359,4.581
496,3.756,9.305,1586,4.385,5.832,6.416,8.683,10.334,10.706,1.269,0.074,3.379,4.583
497,3.959,8.243,1586,4.384,5.831,6.415,8.683,10.334,10.706,1.252,0.071,2.347,4.572
498,3.724,9.399,1586,4.383,5.831,6.415,8.684,10.334,10.706,1.245,0.076,2.348,5.730
499,4.127,8.466,1608,4.382,5.830,6.414,8.684,10.334,10.706,1.370,0.085,2.394,4.616
500,4.120,9.650,1608,4.382,5.829,6.413,8.686,10.334,10.706,1.434,0.074,2.422,5.721
501,5.264,9.643,1617,4.384,5.829,6.413,8.687,10.334,10.706,1.509,0.080,3.421,4.633
502,4.380,8.420,1617,4.384,5.828,6.412,8.687,10.333,10.705,1.324,0.076,2.406,4.614
503,4.349,9.572,1628,4.384,5.828,6.412,8.689,10.332,10.705,1.329,0.074,2.407,5.762
504,4.918,8.526,1628,4.385,5.828,6.411,8.688,10.331,10.704,1.345,0.082,2.407,4.692
505,4.008,10.514,1634,4.384,5.827,6.410,8.692,10.334,10.704,1.512,0.092,2.606,6.304
506,4.359,10.096,1634,4.384,5.827,6.410,8.695,10.334,10.703,1.447,0.074,3.642,4.933
507,6.323,9.017,1634,4.388,5.837,6.409,8.695,10.334,10.703,1.394,0.071,2.620,4.932
508,6.171,10.122,1634,4.391,5.851,6.408,8.698,10.334,10.702,1.370,0.075,2.625,6.052
509,4.280,9.048,1638,4.391,5.851,6.408,8.699,10.334,10.701,1.369,0.096,2.633,4.950
510,4.155,9.101,1638,4.390,5.850,6.407,8.700,10.334,10.701,1.454,0.071,2.632,4.944
511,4.318,10.126,1640,4.390,5.849,6.407,8.702,10.334,10.700,1.357,0.075,2.645,6.050
512,3.819,9.098,1640,4.389,5.848,6.406,8.703,10.334,10.700,1.378,0.071,2.649,5.000
513,4.598,10.327,1640,4.390,5.847,6.405,8.706,10.334,10.699,1.405,0.073,2.649,6.200
514,3.886,10.112,1631,4.389,5.847,6.405,8.709,10.334,10.699,1.403,0.079,3.640,4.989
515,3.710,9.078,1631,4.387,5.846,6.404,8.710,10.334,10.698,1.378,0.073,2.642,4.985
